851.0,1468.0,49.0
826.0,1454.0
1701.0,599.0,33.0
1678.0,591.0
1147.0,1454.0,34.0
1126.0,1443.0
1436.0,595.0,33.0
1413.0,586.0
1151.0,1175.0,44.0
1130.0,1166.0
861.0,601.0,45.0
837.0,592.0
1431.0,880.6905846883076,43.358770324616444
1410.6412296753836,871.3318143636911
1144.0,886.3811693766154,44.049355012924025
1122.950644987076,875.3318143636914
861.0,879.0,44.0
839.0,868.0
1141.0,596.0,44.0
1118.0,587.0
1423.0,1459.0,44.0
1403.0,1448.0
869.0,1169.0,45.0
847.0,1159.0
1706.0,889.0,45.0
1684.0,879.0
1709.0,1168.0,44.0
1690.0,1159.0
1441.0,1175.0,44.0
1420.0,1166.0
1709.0,1459.0,45.0
1689.0,1449.0
851.0,1468.0,49.0
826.0,1454.0
1701.0,599.0,33.0
1678.0,591.0
1147.0,1454.0,34.0
1126.0,1443.0
1436.0,595.0,33.0
1413.0,586.0
1151.0,1175.0,44.0
1130.0,1166.0
861.0,601.0,45.0
837.0,592.0
1431.0,880.0,33.0
1410.0,871.0
1144.0,885.0,33.0
1122.0,875.0
861.0,879.0,44.0
839.0,868.0
1141.0,596.0,44.0
1118.0,587.0
1423.0,1459.0,44.0
1403.0,1448.0
869.0,1169.0,45.0
847.0,1159.0
1706.0,889.0,45.0
1684.0,879.0
1709.0,1168.0,44.0
1690.0,1159.0
1441.0,1175.0,44.0
1420.0,1166.0
1709.0,1459.0,45.0
1689.0,1449.0
